Country Name,Country Code,Time,Time Code,"Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Cause of death, by non-communicable diseases (% of total) [SH.DTH.NCOM.ZS]","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total) [SH.DTH.COMM.ZS]",GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP, PPP (constant 2017 international $) [NY.GDP.MKTP.PP.KD]","GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",GNI (current US$) [NY.GNP.MKTP.CD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],GNI per capita growth (annual %) [NY.GNP.PCAP.KD.ZG],"GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Government Effectiveness: Estimate [GE.EST],Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Rule of Law: Estimate [RL.EST],CO2 emissions (kt) [EN.ATM.CO2E.KT],"Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]",Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST]
Italy,ITA,1985,YR1985,..,..,..,7990.68656551182,2.79808576720868,452217492140.757,2.76838147537848,..,..,451126286380.692,2.67951678507694,2.64984675465951,..,..,..,76717000000,0.0288999392122477,56593071,..,..,9.7,..
Italy,ITA,1986,YR1986,..,..,..,11315.0151767923,2.85997186384608,640386352773.087,2.85436688673717,..,..,637091754773.347,2.57504272344934,2.56945327250946,..,..,..,97204000000,0.00544928189677628,56596155,..,..,9.6,..
Italy,ITA,1987,YR1987,..,..,..,14234.7286380474,3.19196062848015,805713128174.485,3.18143030285239,..,..,803229982073.499,3.37475833541593,3.36420935601546,..,..,..,116711000000,0.0102051195547741,56601931,..,..,9.4,..
Italy,ITA,1988,YR1988,..,..,..,15744.6612635428,4.19437730753005,891608957155.608,4.14404212443536,..,..,889209764950.907,4.24096252977826,4.19060484186372,..,..,..,127859000000,0.0483205970471755,56629288,..,..,9.5,..
Italy,ITA,1989,YR1989,..,..,..,16386.6622120866,3.38838345408922,928661332204.347,3.31086193455002,..,..,924083371436.636,3.21141254258028,3.13402371738751,..,..,..,140556000000,0.0750090045352437,56671781,..,..,9.4,..
Italy,ITA,1990,YR1990,..,..,..,20825.7842228307,1.98577494287171,1181222653522.95,1.90043982743266,2075111958974.29,18638.2317133348,1166755021008.4,1.3057675717973,1.22100144264623,18410,1044198393759,..,170304000000,0.0837085729587984,56719240,..,405262,9.6,..
Italy,ITA,1991,YR1991,..,..,..,21956.5297707332,1.53844755776618,1246220156079.29,1.46817561113606,2107036468228.05,19551.432039789,1228446297799.28,1.35923608787164,1.2890881685351,19270,1093883439539.13,..,169465000000,0.0692311889532843,56758521,..,404074.1,9.7,..
Italy,ITA,1992,YR1992,..,..,..,23243.4745277206,0.834275453554895,1320161644933.23,0.765807599435163,2124614956279.92,20150.1358420921,1298792413197.17,0.681318833564347,0.612954839084594,19820,1125943693374.67,..,178155000000,0.0679244330808808,56797087,..,402274.3,9.6,..
Italy,ITA,1993,YR1993,..,..,..,18738.7638969132,-0.852805763831867,1064958075550.63,-0.913401721941298,2106496117473.54,20439.3522042156,1049906464870.19,-0.615588006353391,-0.676328945240201,20150,1145188024942.22,..,169229000000,0.061135853002924,56831821,..,396927.9,9.7,..
Italy,ITA,1994,YR1994,..,..,..,19337.6308996383,2.15102363802566,1099216688280.5,2.1302154755529,2151807346894.48,21320.5043684807,1082154302353.51,1.99465125528565,1.97387494586565,20990,1193118001395.39,..,191362000000,0.0203720739457194,56843400,..,392285.5,9.7,..
Italy,ITA,1995,YR1995,..,..,..,20664.5522701724,2.88683675924553,1174662070605.02,2.88520235071749,2213926512372.78,22395.6136829565,1160406751456.08,3.22945503252909,3.22781518133954,22120,1257613568439.93,..,233766000000,0.00158856230917393,56844303,..,416415,9.8,..
Italy,ITA,1996,YR1996,..,..,..,23081.6046757702,1.26678480191715,1312426527795.21,1.23832837048366,2241972196957.13,23058.9768430543,1299725812523.53,1.51715351496841,1.48862672877716,22840,1298451638622.91,0.840325474739075,252293000000,0.0281044080072756,56860281,1.05642402172089,412153.5,9.7,1.11038541793823
Italy,ITA,1997,YR1997,..,..,..,21829.3458226222,1.83021223388438,1241879604365.62,1.77635122351289,2283005046386.13,23875.7791337296,1236195088676.67,2.3594380671327,2.3052971335688,23770,1352084535344.09,..,240414000000,0.05290695026061,56890372,..,415517.3,9.8,..
Italy,ITA,1998,YR1998,..,..,..,22318.1373007109,1.81061516197623,1270052525928.4,1.78132437367471,2324341481904.68,25021.6596828105,1263071038251.37,1.71233326536868,1.68307075264751,24880,1416073987202.02,0.829069972038269,245801000000,0.0287740158774372,56906744,0.801862299442291,426372.2,10,1.192702293396
Italy,ITA,1999,YR1999,..,..,..,22005.0545405773,1.6257275993546,1252446659833.79,1.60863473141113,2362128942879.25,25602.3894720393,1250007310699.89,1.99430129961785,1.9771464396795,25550,1454355586913.96,..,235564000000,0.0168208444553697,56916317,..,433010.6,9.8,..
Italy,ITA,2000,YR2000,4.69713283053534,91.9503694446995,3.35249801402614,20137.5912217673,3.78695514323979,1146676894209.73,3.73994653301939,2451581706371.57,27077.6327318395,1142299340172.39,3.59482688790422,3.54790529904653,26970,1535971291818.49,0.72274261713028,240518000000,0.045303631138613,56942108,0.83810555934906,436296.6,9.8,0.916669428348541
Italy,ITA,2001,YR2001,..,..,..,20500.9543995672,1.95137155605238,1168023426056.38,1.89412399481279,2499421174463.09,28039.0928933431,1164448341671.22,2.02781271980999,1.97052223545778,27950,1592612450389.53,..,244490000000,0.0561676014374784,56974100,..,436571.4,9.6,..
Italy,ITA,2002,YR2002,..,..,..,22376.2978989329,0.253942998968455,1276769338449.3,0.104759513559856,2505768279550.37,28736.5771073504,1271074053343.3,0.110718037885491,-0.0382523207546939,28610,1632366431124.16,0.753255426883698,254427000000,0.148916429490753,57059007,0.740141987800598,443473.1,9.8,0.838429808616638
Italy,ITA,2003,YR2003,..,..,..,27526.3224609957,0.138626890776507,1577621707050.51,-0.305508789463317,2509241948206.38,29198.3992679196,1570015784573.64,0.101084007858489,-0.342885161871251,29060,1665385842946.31,0.743869483470917,299333000000,0.444507312655549,57313203,0.688429892063141,462197.8,10.2,0.431488335132599
Italy,ITA,2004,YR2004,..,..,..,31317.2007943296,1.42359415817907,1806542968545.56,0.769317663351927,2544963369995.62,29554.8625599073,1803554244449.46,1.75048028869224,1.09409507435603,29510,1702061374006.73,0.628187000751495,353782000000,0.647182705470772,57685327,0.590003907680511,472404.8,9.5,0.269257694482803
Italy,ITA,2005,YR2005,..,..,..,32055.0920757503,0.817848973650598,1858217147203.73,0.323656244406962,2565777326796.92,30130.6444569128,1861136280618.83,1.14549281078244,0.649694024637768,30180,1749401793158.77,0.556203484535217,373135000000,0.491389107503214,57969484,0.509243011474609,473831.8,9.8,0.489115536212921
Italy,ITA,2006,YR2006,..,..,..,33529.7266014361,1.79063968081796,1949551719389.64,1.48515735957702,2611721153731.97,32451.493477489,1957286082582.7,2.03162835596819,1.7254228073253,32580,1894344600465.43,0.35609769821167,416875000000,0.30055968851778,58143979,0.379006385803223,466654.5,9.6,0.5307337641716
Italy,ITA,2007,YR2007,..,..,..,37870.7475070969,1.48707298036786,2213102482751.46,0.975922132963376,2650559353331.67,34145.5460579613,2214810509531.73,1.16601966803083,0.656485841078776,34170,1996948020334.17,0.191648334264755,499882000000,0.504933687397673,58438310,0.467548191547394,459371.1,9.8,0.446970045566559
Italy,ITA,2008,YR2008,..,..,..,40944.9124194678,-0.962012840579291,2408655348718.59,-1.61594062742927,2625060632005.45,35523.2713104342,2386641522088.98,-1.93473745443659,-2.58224253751202,35200,2070619017116.37,0.272778868675232,542748000000,0.662469252941527,58826731,0.447921454906464,444984.5,9.9,0.547544240951538
Italy,ITA,2009,YR2009,..,..,..,37226.7571935402,-5.2809372082931,2199928804118.63,-5.71150838276657,2486432828349.62,34603.2558565479,2198543924651.95,-4.47549310068773,-4.90972563967603,34580,2043604752921.96,0.417277067899704,406909000000,0.455613449577732,59095365,0.399145483970642,397057.1,10,0.346905887126923
Italy,ITA,2010,YR2010,4.1272223583359,92.2468466267496,3.62593178697899,36035.6449950699,1.71329583916922,2136099955236.72,1.40091534299962,2529032778541.47,35156.6683877865,2131574091108.39,1.56329239005532,1.25137258244641,35080,2079581022494.46,0.467300355434418,447301000000,0.30759122234095,59277417,0.454773187637329,405272.3,9.9,0.473923683166504
Italy,ITA,2011,YR2011,..,..,..,38649.6394836792,0.707333347034435,2294994296589.51,0.534287439584816,2546921470741.52,36598.0149693024,2289189703989.32,0.668047557884876,0.495069155400458,36510,2167673493812.34,0.403479129076004,523258000000,0.171978290995717,59379449,0.483442842960358,396687.4,10,0.501207411289215
Italy,ITA,2012,YR2012,..,..,..,35051.5212697703,-2.98090576823772,2086957656821.6,-3.24206011995115,2471000141707.7,36486.2967870302,2084406708913.59,-2.85504904837846,-3.11654217907497,36440,2169728418375.06,0.447511166334152,501306000000,0.269541239520996,59539717,0.425940155982971,376747.2,10.3,0.508217513561249
Italy,ITA,2013,YR2013,..,..,..,35560.0814062291,-1.84106545088248,2141924094298.57,-2.97240379999698,2425507411807.47,36314.6971007775,2138212137190.77,-1.89111969791496,-3.02188114295583,36250,2183586848754.71,0.53310090303421,518268000000,1.1592511168095,60233948,0.436367183923721,346458.3,10,0.495499193668365
Italy,ITA,2014,YR2014,..,..,..,35565.7213771491,-0.00454754236383792,2162009615996.51,-0.917813879753353,2425397110830.38,36194.873918843,2162198263107.88,0.175533902179723,-0.739377133216053,36200,2200447242186.78,0.473634362220764,529797000000,0.917504095962437,60789140,0.42237776517868,327498,9.8,0.458165407180786
Italy,ITA,2015,YR2015,3.72884061667593,91.1489832076112,5.12217927744996,30242.3861352184,0.778304350716581,1836637711060.55,0.875477401786128,2444274082066.12,36899.3852092463,1823940445540.23,0.0729122808562579,0.169405174623407,36640,2225428932683.9,0.491357654333115,456990000000,-0.0963761331392095,60730582,0.288587987422943,337862.1,10.7,0.363257199525833
Italy,ITA,2016,YR2016,..,..,..,30960.7315088911,1.29346273155907,1877071687633.83,1.46569044434084,2475889856374.81,39926.9546628592,1882461088199.94,2.293898738926,2.46782747762479,40040,2427621534122.07,0.545390427112579,461737000000,-0.169884073301448,60627498,0.367524951696396,333344.8,10.1,0.355933427810669
Italy,ITA,2017,YR2017,..,..,..,32406.7203150137,1.66785904106857,1961796197354.37,1.82033385192226,2517184209191.25,41581.120790548,1972735013154.26,1.94209837097907,2.09498446805785,41810,2531219823306.44,0.492247939109802,507418000000,-0.14986111697397,60536709,0.319811522960663,329193.3,10.7,0.292909651994705
Italy,ITA,2018,YR2018,..,..,..,34622.1696664735,0.925810941012742,2091932426266.94,1.11781661979235,2540488576005.39,43036.2437770367,2115040163160.27,1.47570167563831,1.66875349061215,43510,2629049101683.88,0.409032583236694,549526000000,-0.190063640113791,60421760,0.240896880626678,324884.2,10.5,0.326139509677887
Italy,ITA,2019,YR2019,3.85670624309975,90.6385058588077,5.50478804647942,33673.7509627414,0.483198316597154,2011302198827.41,1.64850339347826,2552764174037.99,45799.7722515421,2028350676137.22,0.229137430645451,1.39149615982667,46190,2758765993017.34,0.451061338186264,537718000000,-1.15302842389952,59729081,0.273004680871964,317223,10.6,0.381040453910828
Italy,ITA,2020,YR2020,..,..,..,31918.6934933773,-8.97912609728922,1897210466667.52,-8.53468634469738,2323548259884.7,43144.4064185475,1920942560540.83,-8.6029701504435,-8.15669369107458,43680,2596532547795.38,0.360985457897186,499792000000,-0.487095091717782,59438851,0.207708835601807,281286.8,12.5,0.39929535984993
Italy,ITA,2021,YR2021,..,..,..,35770.0496120858,6.98676641618501,2114355756913.92,7.58257799694333,2485889149370.17,46705.0179059813,2154581582777.87,7.65907793258309,8.258633630495,47590,2813241035302.84,0.326035767793655,615635000000,-0.555357163186613,59109668,0.240628808736801,..,12,0.550413906574249
Italy,ITA,2022,YR2022,..,..,..,34157.990122464,3.67468325490428,2010431598465.38,4.12002034703882,2577237701677.56,51864.9777354821,2033967235527.63,2.8908418845519,3.33281196725265,52470,3088345216071.84,0.449057072401047,657039000000,-0.428632459102514,58856847,0.297009468078613,..,..,0.413505375385284
Jamaica,JAM,1960,YR1960,..,..,..,425.653769425095,..,699064380.793686,..,..,..,683299967.089993,..,..,..,..,..,159000000,..,1642331,..,..,8.838,..
Jamaica,JAM,1961,YR1961,..,..,..,449.611842394624,..,748043501.231425,..,..,..,728954788.855457,..,..,..,..,..,172000000,1.29599207817955,1663754,..,..,8.796,..
Jamaica,JAM,1962,YR1962,..,..,..,461.899099323218,..,777727689.37556,..,..,..,744173062.777278,..,..,..,..,..,182000000,1.19534868258166,1683761,..,..,8.824,..
Jamaica,JAM,1963,YR1963,..,..,..,485.194081826383,..,826706669.813356,..,..,..,808089757.24895,..,..,..,..,..,202000000,1.18709788603662,1703868,..,..,8.575,..
Jamaica,JAM,1964,YR1964,..,..,..,520.49553140173,..,897949001.359168,..,..,..,876571989.897147,..,..,..,..,..,216000000,1.24310118972061,1725181,..,..,8.551,..
Jamaica,JAM,1965,YR1965,..,..,..,556.481059406879,..,972159611.71945,..,..,..,949619620.721923,..,..,..,..,..,214000000,1.25548931237631,1746977,..,..,8.5,..
Jamaica,JAM,1966,YR1966,..,..,..,620.057497615184,..,1096759561.95423,..,..,..,1022699591.53378,..,..,..,..,..,228000000,1.24161809859808,1768803,..,..,8.421,..
Jamaica,JAM,1967,YR1967,..,..,..,641.141033377875,1.80863851891932,1148014311.54576,0.570443788146875,..,..,1071793010.12968,..,..,..,..,..,226000000,1.22365430903389,1790580,..,..,8.463,..
Jamaica,JAM,1968,YR1968,..,..,..,598.076233561063,5.74413221562095,1083839133.14546,4.48205933346901,..,..,1025279179.98171,..,..,..,..,..,220000000,1.20069534176183,1812209,..,..,8.622,..
Jamaica,JAM,1969,YR1969,..,..,..,649.313019144913,5.57467387070459,1191239404.61854,4.28529918296519,..,..,1129799435.32624,..,..,..,..,..,254000000,1.22881070964385,1834615,..,..,8.596,..
Jamaica,JAM,1970,YR1970,..,..,..,755.595310917605,12.0644090390179,1404720442.16912,10.5890167770796,..,..,1343640537.72494,..,..,..,..,..,342000000,1.32530083610088,1859091,..,..,8.469,..
Jamaica,JAM,1971,YR1971,..,..,..,816.408023319014,2.45807345173921,1539862278.32699,0.988568857964253,..,..,1450645366.84875,..,..,..,..,..,339000000,1.44463445919153,1886143,..,..,8.443,..
Jamaica,JAM,1972,YR1972,..,..,..,979.035955975697,18.0085552919374,1875146587.4443,16.2121478181739,..,..,1842310999.92182,..,..,..,..,..,391000000,1.53397430328136,1915299,..,..,8.428,..
Jamaica,JAM,1973,YR1973,..,..,..,979.745005033357,-5.48550909116176,1905917553.19149,-6.94409664054912,..,..,1875554078.01418,..,..,..,..,..,390000000,1.55527417444215,1945320,..,..,8.31,..
Jamaica,JAM,1974,YR1974,..,..,..,1202.6666810755,-4.22926130986544,2375122375.12238,-5.66275754036064,..,..,2431992431.99243,..,..,..,..,..,604000000,1.50811490541364,1974880,..,..,8.249,..
Jamaica,JAM,1975,YR1975,..,..,..,1428.01224028565,-0.2560922569144,2860442750.44275,-1.6610061616355,..,..,2882112992.11299,..,..,..,..,..,759000000,1.41853481746318,2003094,..,..,8.233,..
Jamaica,JAM,1976,YR1976,..,..,..,1461.47490351885,-6.69424509512822,2966042856.04286,-7.90761906442361,..,..,2892842856.04286,..,..,..,..,..,630000000,1.30895738341083,2029486,..,..,8.112,..
Jamaica,JAM,1977,YR1977,..,..,..,1581.43483429491,-2.5975486976381,3249733139.73314,-3.80343862150565,..,..,3156233139.73314,..,..,..,..,..,768000000,1.24577651806603,2054927,..,..,8.139,..
Jamaica,JAM,1978,YR1978,..,..,..,1271.11091800971,-0.0537003148009632,2644527198.25543,-1.28150418137743,..,..,2502027198.23022,..,..,..,..,..,833000000,1.2360715406651,2080485,..,..,8.125,..
Jamaica,JAM,1979,YR1979,..,..,..,1150.99016814886,-1.06004131730366,2425063771.90905,-2.30220460318962,..,..,2258063771.88374,..,..,..,..,..,818000000,1.26341944332692,2106937,..,..,8.078,..
Jamaica,JAM,1980,YR1980,..,..,..,1254.65776575016,-5.71415924592715,2679379373.01668,-6.97726648788461,..,..,2467379373.00995,..,..,..,..,..,963000000,1.3487117647391,2135546,..,..,7.984,..
Jamaica,JAM,1981,YR1981,..,..,..,1374.94211964607,2.63944799408718,2979027968.12601,1.16564948027349,..,..,2816827968.14722,..,..,..,..,..,974000000,1.44630749948743,2166657,..,..,7.843,..
Jamaica,JAM,1982,YR1982,..,..,..,1497.31193394623,2.06923162402568,3293496313.77974,0.54028547967981,..,..,3118296313.79366,..,..,..,..,..,767000000,1.509282673142,2199606,..,..,7.663,..
Jamaica,JAM,1983,YR1983,..,..,..,1620.96494095419,1.90907840238164,3619261342.79358,0.39485283755829,..,..,3464375459.00727,..,..,..,..,..,718000000,1.49700881643356,2232782,..,..,7.74,..
Jamaica,JAM,1984,YR1984,..,..,..,1048.35020143171,-1.54234579969575,2373564449.31052,-2.90403977718968,..,..,2107227237.49957,..,..,..,..,..,705000000,1.39267790105118,2264095,..,..,7.645,..
Jamaica,JAM,1985,YR1985,..,..,..,916.322601772826,-2.94363557496608,2100238892.94137,-4.12654746539218,..,..,1818468311.59214,..,..,..,..,..,566000000,1.22627671807335,2292030,..,..,7.513,..
Jamaica,JAM,1986,YR1986,..,..,..,1189.42264674848,1.88258818544867,2754549414.34805,0.833746179598904,..,..,2473873411.54462,..,..,..,..,..,589000000,1.03479709055413,2315871,..,..,7.417,..
Jamaica,JAM,1987,YR1987,..,..,..,1406.961821754,7.85035482690601,3287007521.26367,6.90981000851436,..,..,2943748037.05954,..,..,..,..,..,706000000,0.875908092582014,2336245,..,..,7.206,..
Jamaica,JAM,1988,YR1988,..,..,..,1625.75784580765,3.97430201540303,3828342704.09708,3.15480186766007,..,..,3493142704.03635,..,..,..,..,..,880000000,0.791298188886025,2354805,..,..,7.118,..
Jamaica,JAM,1989,YR1989,..,..,..,1855.98848427925,7.17330434565801,4404938108.99142,6.33519620440903,..,..,4054838214.74214,..,..,..,..,..,998000000,0.785085787110084,2373365,..,..,6.877,..
Jamaica,JAM,1990,YR1990,..,..,..,1919.79535653497,4.2005351147029,4592208086.69235,3.38745877873892,20792726120.9932,4816.16037729999,4162207448.33154,..,..,4350,10395286444.2083,..,1158000000,0.78335984523667,2392030,..,7466.8,6.861,..
Jamaica,JAM,1991,YR1991,..,..,..,1702.50169228049,4.83823875324414,4106207649.05547,3.97597058416682,21798727854.035,5176.99626281912,3667407644.92866,..,..,4630,11178970318.8464,..,1118000000,0.825875856700541,2411867,..,7405.3,6.974,..
Jamaica,JAM,1992,YR1992,..,..,..,1452.18838688296,1.95554250245047,3535460089.80719,1.00461453574945,22225011242.2142,5348.16945720392,3241559448.26505,..,..,4910,11960073339.2502,..,1047000000,0.937065618118952,2434574,..,8148.5,7.016,..
Jamaica,JAM,1993,YR1993,..,..,..,2212.25641148563,9.41710256708754,5440075675.74067,8.32749766584355,24317963346.4402,5930.86467233752,5244175677.54439,..,..,5720,14069822040.5146,..,1071000000,1.00081838536713,2459062,..,8327.1,7.063,..
Jamaica,JAM,1994,YR1994,..,..,..,2194.91119897703,1.38338980273649,5452558892.09715,0.358202939678648,24654375571.608,6079.21195514709,5100558893.10463,..,..,5690,14146707527.0719,..,1212000000,1.01634538906672,2484182,..,8384.8,7.061,..
Jamaica,JAM,1995,YR1995,..,..,..,2621.18199502213,2.34995704147829,6577520705.21268,1.32253049098085,25233742806.3856,6288.77232291112,6206820706.58805,..,..,5940,14909514349.4038,..,1427000000,1.00890923271719,2509372,..,8682.8,7.066,..
Jamaica,JAM,1996,YR1996,..,..,..,2919.14776315412,-0.113731206115531,7393891854.4065,-1.04133607808006,25205044166.3438,6337.23141783874,7169191853.26155,..,..,6150,15573620804.1967,0.13993801176548,1383000000,0.932999989691165,2532894,-0.335017144680023,9047.7,6.975,0.110229268670082
Jamaica,JAM,1997,YR1997,..,..,..,3287.74678629637,-1.14045987235463,8400041802.63506,-1.99403353951882,24917590751.8173,6317.9669970563,8108141803.19997,..,..,6100,15592552856.7657,..,1383000000,0.867169704732637,2554954,..,9204.3,7.034,..
Jamaica,JAM,1998,YR1998,..,..,..,3410.42776005243,-2.33455354337816,8787195622.43502,-3.15379996478578,24335876253.9963,6187.57907348792,8479095622.43502,..,..,5970,15383722608.0623,0.224192708730698,1312000000,0.842367313769332,2576567,-0.248288303613663,9731.1,7.062,0.083308145403862
Jamaica,JAM,1999,YR1999,..,..,..,3423.00864325618,1.04767387073792,8887058073.23537,0.280788069544968,24590836870.7246,6292.39528832809,8554558073.02193,..,..,6060,15725540459.4033,..,1240000000,0.761829204738964,2596271,..,9986.5,6.979,..
Jamaica,JAM,2000,YR2000,10.8802518263121,72.9266310502698,16.1931148493146,3447.30389648976,0.87870354796236,9005064474.93003,0.263360853827237,24806917426.7813,6451.89964905602,8655164475.62794,..,..,6200,16198819227.8864,0.00215644319541752,1295000000,0.611850749006637,2612205,-0.481999129056931,10071.4,6.894,0.186396479606628
Jamaica,JAM,2001,YR2001,..,..,..,3502.21311800396,1.34492956396697,9194727831.07318,0.835387961721096,25140552993.1629,6652.3705724719,8756927829.98614,..,..,6340,16633576266.9581,..,1220000000,0.504047760220551,2625405,..,10086.3,6.914,..
Jamaica,JAM,2002,YR2002,..,..,..,3683.89336307069,1.99729094407155,9719009561.76107,1.50092168541656,25642682981.3849,6857.45287332741,9113709561.57174,..,..,6430,16964886781.5158,-0.0776224359869957,1114000000,0.487837447460561,2638244,-0.344297826290131,10251.4,6.81,-0.208229526877403
Jamaica,JAM,2003,YR2003,..,..,..,3557.20060626159,3.66631759279021,9430234851.61584,3.16644847120502,26582825178.7948,7214.2146564558,8858834850.93608,..,..,6780,17966244610.5084,-0.0183236226439476,1180000000,0.483356775927262,2651027,-0.500723600387573,10597,6.817,-0.384524792432785
Jamaica,JAM,2004,YR2004,..,..,..,3819.28423090316,1.32372509977827,10174664853.9476,0.829396049018285,26934708707.9167,7469.31422590374,9592121830.73735,..,..,7040,18759162113.9927,0.125264555215836,1402000000,0.48906495556364,2664024,-0.412029087543488,10572,6.753,-0.34566855430603
Jamaica,JAM,2005,YR2005,..,..,..,4200.38895819768,0.893797935945003,11243865787.8079,0.409882445425083,27175450578.4008,7735.11423215028,10567650132.0016,..,..,7270,19460574187.2782,-0.170190066099167,1532000000,0.480782489174805,2676863,-0.410603523254395,10563.7,6.654,-0.298737347126007
Jamaica,JAM,2006,YR2006,..,..,..,4435.57147498821,2.89912534958872,11930179173.4168,2.40954670132139,27963300954.9842,8165.91973264516,11314547019.8643,..,..,7740,20830164342.1713,0.189769744873047,1948000000,0.476920503498281,2689660,-0.396132677793503,12059.8,6.587,-0.320163667201996
Jamaica,JAM,2007,YR2007,..,..,..,4738.44978809237,1.43195403665118,12799600075.0407,0.997833755260743,28363722571.79,8470.29026743318,12138005227.0631,..,..,8030,21697481695.2185,0.322974681854248,2254000000,0.42891014375515,2701221,-0.350273311138153,12029.5,6.501,-0.256037086248398
Jamaica,JAM,2008,YR2008,..,..,..,5056.25800784386,-0.811736703280815,13709401443.5016,-1.18312022336025,28133483825.258,8530.6090087306,13141139874.53,0.47139057424161,0.0952027324693034,8180,22170926804.9116,0.314200758934021,2439000000,0.375125564741813,2711373,-0.297387421131134,9625.4,6.429,-0.307299733161926
Jamaica,JAM,2009,YR2009,..,..,..,4452.12080841227,-4.3453018579464,12120458140.9424,-4.73278335354918,26910999029.8941,8178.96334762807,11452543850.129,-5.70164874372141,-6.08363590051948,7730,21039396821.9189,0.276933073997498,1316000000,0.405906286917041,2722401,-0.401666194200516,7889,6.219,-0.363817691802979
Jamaica,JAM,2010,YR2010,13.007923519558,76.2039739680013,10.7881038281825,4835.79106820501,-1.45714720947502,13220549858.2014,-1.87148268267046,26518866158.4881,8122.35000451553,12725932591.095,0.315537397875289,-0.106251544494356,7820,21374885138.9298,0.297299355268478,1328000000,0.421348654823536,2733896,-0.43237179517746,7479.8,6.019,-0.4295414686203
Jamaica,JAM,2011,YR2011,..,..,..,5259.93174059193,1.73037626746921,14444661488.1296,1.27572948209999,26977742324.8965,8396.88131746746,13926261488.4097,1.94786337824641,1.49224461361787,8100,22231688676.0653,0.291849315166473,1623000000,0.447915144043708,2746169,-0.371135145425797,7529.4,5.871,-0.0629833340644836
Jamaica,JAM,2012,YR2012,..,..,..,5365.24214861104,-0.613636039869121,14807086490.8533,-1.10512699572884,26812197175.2479,8431.37511701029,14607486046.4193,1.56695320058556,1.06467867394788,8320,22955384111.7384,0.0459933318197727,1712000000,0.495752366688783,2759817,-0.34698748588562,6959,5.813,0.12050811201334
Jamaica,JAM,2013,YR2013,..,..,..,5143.72217220643,0.5176860128024,14264205123.6886,0.0351655688553478,26951000169.7492,8703.54096038148,13930605072.2604,-0.42083456921732,-0.898849782434795,8500,23571567007.3424,0.0749636813998222,1569000000,0.481191238304142,2773129,-0.319276750087738,7402.3,5.924,0.182374373078346
Jamaica,JAM,2014,YR2014,..,..,..,4991.56426734718,0.689822357374339,13899225339.6917,0.277089053422102,27136914194.4561,8823.11436188997,13600725849.4666,0.888622406864272,0.475074210211531,8630,24040712118.9552,0.203010261058807,1452000000,0.410748099114478,2784543,-0.23679293692112,7191.3,6.238,0.0244925320148468
Jamaica,JAM,2015,YR2015,11.4189954390816,79.223943626019,9.35706031792802,5077.55163565712,0.92148712538031,14188938780.5039,0.563876019949532,27386977364.9835,9095.91982375761,13748938795.245,-0.0776514813621247,-0.431722180564137,8810,24629832233.5256,0.294767826795578,1263000000,0.354975145947794,2794445,-0.191106840968132,7088.7,6.653,0.0859657227993011
Jamaica,JAM,2016,YR2016,..,..,..,5022.70332766053,1.37522306445538,14077105502.9175,1.07681542813329,27763609394.364,9533.83956168065,13482105867.3516,0.175513478082181,-0.119362698667047,9130,25591046475.9209,0.4741171002388,1202000000,0.294793625837463,2802695,-0.172127351164818,7549.5,6.971,0.295468419790268
Jamaica,JAM,2017,YR2017,..,..,..,5273.14892328505,0.997123062335191,14808984880.5796,0.792818276894394,28040446746.5718,9984.57711737026,14387884642.6532,2.42283425737466,2.21564543315166,9700,27243103856.984,0.552543342113495,1310000000,0.202492605820257,2808376,-0.133667439222336,7225,7.145,0.298302531242371
Jamaica,JAM,2018,YR2018,..,..,..,5594.49310704577,1.88992368121086,15730791525.65,1.76458302430416,28570389789.9526,10405.0339727082,15134691622.7579,0.89683909225802,0.77272008583688,10010,28148569939.7736,0.595471441745758,1961000000,0.123091479545611,2811835,-0.217798143625259,8589,7.318,0.423851728439331
Jamaica,JAM,2019,YR2019,11.729280289459,79.297063590575,8.97365890799868,5626.17040261069,0.892291653822227,15830766372.2651,0.822801591466416,28825320993.5128,10678.8416697581,15389266374.1119,1.93535370649876,1.86514523002137,10380,29209840311.0252,0.589010059833527,1651000000,0.0688992221522009,2813773,-0.310624003410339,8394.3,7.477,0.388235539197922
Jamaica,JAM,2020,YR2020,..,..,..,4897.26477019956,-9.89999999999999,13812421859.4026,-10.1128523036864,25971614215.155,9724.16346944903,13357921857.5599,-10.32860811677,-10.5404478763384,9400,26523911172.9191,0.528976261615753,1251000000,0.236519557799568,2820436,-0.239620462059975,5835.6,7.583,0.258638471364975
